precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.718093487394958,0.6533333333333333,0.5038095238095238,0.75,0.48,0.6517857142857143,0.9733333333333334,0.47058823529411764,0.22857142857142856,1.0,0.3333333333333333,3566.027419090271
