precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7520148291424887,0.66,0.5614285714285715,0.8333333333333334,0.6,0.6595744680851063,0.8266666666666667,0.5151515151515151,0.4857142857142857,1.0,0.3333333333333333,354.14467763900757
