              precision    recall  f1-score   support

     class 0       0.83      0.60      0.70        25
     class 1       0.66      0.83      0.73        75
     class 2       0.52      0.49      0.50        35
     class 3       1.00      0.33      0.50        15

    accuracy                           0.66       150
   macro avg       0.75      0.56      0.61       150
weighted avg       0.69      0.66      0.65       150
