precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6128256556245686,0.68,0.6190476190476191,0.6875,0.44,0.7976190476190477,0.8933333333333333,0.5217391304347826,0.34285714285714286,0.4444444444444444,0.8,1357.8352468013763
