accuracy,loss,val_accuracy,val_loss
0.5,1.637352705001831,0.5,1.242573618888855
0.5546913146972656,1.1610792875289917,0.5,1.2343294620513916
0.59722900390625,1.0285000801086426,0.5133333206176758,1.1783696413040161
0.6127856373786926,0.9814858436584473,0.5400000214576721,1.1176449060440063
0.6267622709274292,0.9390435814857483,0.5533333420753479,1.0781965255737305
0.643291175365448,0.8947218656539917,0.6066666841506958,0.9693613648414612
0.6480311155319214,0.8740651607513428,0.5799999833106995,0.9554597735404968
0.6691784262657166,0.8188379406929016,0.5866666436195374,0.9565890431404114
0.6807243824005127,0.8010283708572388,0.5333333611488342,1.002849817276001
0.6857073307037354,0.7794581651687622,0.6466666460037231,0.8831691741943359
0.6908118724822998,0.7597857117652893,0.6266666650772095,0.8975671529769897
0.7066115736961365,0.7400048971176147,0.6133333444595337,0.9356316924095154
0.7038162350654602,0.7297043800354004,0.6399999856948853,0.8926746845245361
0.7113514542579651,0.7108796834945679,0.6000000238418579,0.9092997312545776
0.7197374701499939,0.7043347954750061,0.5799999833106995,0.8757450580596924
0.7265434861183167,0.6798413395881653,0.6399999856948853,0.869641900062561
0.7324987649917603,0.666362464427948,0.5866666436195374,0.9213619232177734
0.7382109761238098,0.656693696975708,0.5933333039283752,0.8666380047798157
0.7385755777359009,0.643030047416687,0.5600000023841858,0.9272804856300354
0.7464754581451416,0.6243358254432678,0.6000000238418579,0.8907557129859924
0.7547399401664734,0.61244136095047,0.6266666650772095,0.8689826726913452
0.7581429481506348,0.6037512421607971,0.6466666460037231,0.8402024507522583
0.7642197608947754,0.5901336669921875,0.6200000047683716,0.8784143328666687
0.7705396413803101,0.576492190361023,0.6466666460037231,0.8341852426528931
0.7792901992797852,0.5561774969100952,0.5733333230018616,0.9289830327033997
0.779654860496521,0.5459296107292175,0.5933333039283752,0.8881378173828125
0.7826932668685913,0.5338266491889954,0.5733333230018616,0.9086110591888428
0.797642171382904,0.5065638422966003,0.5133333206176758,1.0185532569885254
0.7926592230796814,0.4976603090763092,0.6333333253860474,0.959635317325592
0.8071220517158508,0.4808101952075958,0.6399999856948853,0.8629684448242188
0.8147788047790527,0.4617307484149933,0.6200000047683716,0.8453570008277893
0.8152649402618408,0.4596303701400757,0.5066666603088379,1.0916244983673096
0.8195187449455261,0.4449314475059509,0.5799999833106995,0.9831613898277283
0.8220709562301636,0.4342261552810669,0.5600000023841858,0.9510515332221985
0.8376275897026062,0.4126063585281372,0.5666666626930237,0.9276249408721924
0.8412737250328064,0.4018537998199463,0.6000000238418579,1.0029468536376953
0.845649003982544,0.3851185142993927,0.6066666841506958,1.0521975755691528
0.8519688844680786,0.37083157896995544,0.5666666626930237,1.0433286428451538
0.8490520119667053,0.3744153380393982,0.6399999856948853,0.9121787548065186
0.8581672310829163,0.3537988066673279,0.6266666650772095,0.9930008053779602
0.8618133068084717,0.3496793508529663,0.6399999856948853,1.0583858489990234
0.8657024502754211,0.3357459008693695,0.6133333444595337,1.1053804159164429
0.8689839839935303,0.33011776208877563,0.5933333039283752,1.1334203481674194
0.8750607967376709,0.3078617751598358,0.6266666650772095,1.088031530380249
0.874453067779541,0.31171944737434387,0.6000000238418579,1.0509129762649536
0.8845406174659729,0.28654471039772034,0.6133333444595337,1.1029366254806519
0.8856344223022461,0.28033632040023804,0.5666666626930237,1.2697741985321045
0.8891589641571045,0.2757403254508972,0.5600000023841858,1.2358628511428833
0.8842975497245789,0.28217166662216187,0.6200000047683716,1.1779104471206665
0.8929265737533569,0.27224692702293396,0.6066666841506958,1.1221628189086914
0.9019202589988708,0.25343719124794006,0.5933333039283752,1.2612446546554565
0.9015556573867798,0.24827386438846588,0.6333333253860474,1.238129734992981
0.9055663347244263,0.24137385189533234,0.5533333420753479,1.2718241214752197
0.9055663347244263,0.2415768802165985,0.5933333039283752,1.1634303331375122
0.9131016135215759,0.22774365544319153,0.5400000214576721,1.2490813732147217
0.9129800796508789,0.2204412966966629,0.5733333230018616,1.4646269083023071
0.9099416732788086,0.22624579071998596,0.5733333230018616,1.153140902519226
0.9146815538406372,0.22004853188991547,0.5600000023841858,1.2219576835632324
0.9151677489280701,0.2102668136358261,0.6133333444595337,1.2192161083221436
0.9222168326377869,0.2024713158607483,0.5933333039283752,1.2128043174743652
0.9233106374740601,0.20048870146274567,0.5733333230018616,1.2941720485687256
0.9253767728805542,0.19339478015899658,0.6266666650772095,1.193284511566162
0.9259844422340393,0.18946225941181183,0.6133333444595337,1.240585446357727
0.9309674501419067,0.17628347873687744,0.5866666436195374,1.3984977006912231
0.9298735857009888,0.1791778802871704,0.5666666626930237,1.32693350315094
0.9350996613502502,0.1731332689523697,0.6266666650772095,1.2784167528152466
0.9366796016693115,0.16907846927642822,0.6133333444595337,1.2060877084732056
0.9332765936851501,0.16864539682865143,0.5866666436195374,1.352769136428833
0.9427564144134521,0.15220054984092712,0.6066666841506958,1.38080632686615
0.9368011951446533,0.15778586268424988,0.6000000238418579,1.4598232507705688
0.9415410757064819,0.15043732523918152,0.6066666841506958,1.4932301044464111
0.9410549402236938,0.15845663845539093,0.6333333253860474,1.3628429174423218
0.9415410757064819,0.15325362980365753,0.5933333039283752,1.419130802154541
0.9449440836906433,0.14526958763599396,0.5666666626930237,1.520314335823059
