precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.5873562648691515,0.68,0.5895238095238096,0.625,0.4,0.7628865979381443,0.9866666666666667,0.46153846153846156,0.17142857142857143,0.5,0.8,1095.478922843933
