precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6165366564837882,0.6866666666666666,0.6052380952380952,0.7142857142857143,0.6,0.7816091954022989,0.9066666666666666,0.5789473684210527,0.3142857142857143,0.391304347826087,0.6,1307.0537419319153
