precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7664624183006535,0.8066666666666666,0.7985714285714286,0.7916666666666666,0.76,0.8888888888888888,0.8533333333333334,0.7352941176470589,0.7142857142857143,0.65,0.8666666666666667,4940.948998451233
