loss,accuracy,val_loss,val_accuracy
1.6877648830413818,0.5614973306655884,1.4096354246139526,0.5266666412353516
0.86904376745224,0.6700291633605957,1.1229687929153442,0.6200000047683716
0.7085158228874207,0.7196159362792969,0.8927213549613953,0.653333306312561
0.6317590475082397,0.7496353983879089,0.994544267654419,0.6333333253860474
0.5812564492225647,0.7662858366966248,1.209557294845581,0.5933333039283752
0.5321370959281921,0.7864608764648438,0.7510481476783752,0.7666666507720947
0.4982728660106659,0.807851254940033,0.8964453339576721,0.6733333468437195
0.4782545268535614,0.8153864741325378,0.6102929711341858,0.7866666913032532
0.44779127836227417,0.8317939043045044,0.7374544143676758,0.746666669845581
0.4358772933483124,0.8303354382514954,0.92361980676651,0.7200000286102295
0.43418100476264954,0.8322800397872925,0.6123274564743042,0.7799999713897705
0.39537784457206726,0.8469858765602112,0.7429524660110474,0.753333330154419
0.38422298431396484,0.8536704182624817,0.7530338764190674,0.7400000095367432
0.3912340998649597,0.8522119522094727,0.7015234231948853,0.7599999904632568
0.3737771511077881,0.8561010956764221,1.0124154090881348,0.6933333277702332
0.3743099570274353,0.8620563745498657,0.708971381187439,0.7066666483879089
0.35135895013809204,0.8658240437507629,0.6735383868217468,0.7599999904632568
0.342524915933609,0.8693485856056213,0.5419661402702332,0.8266666531562805
0.34670698642730713,0.8658240437507629,0.6220898628234863,0.7799999713897705
0.32385438680648804,0.8768838047981262,0.7154199481010437,0.7599999904632568
0.3116055727005005,0.8810160160064697,0.6171224117279053,0.7933333516120911
0.31184762716293335,0.8789499402046204,0.8837239742279053,0.7400000095367432
0.3157980442047119,0.8832036852836609,0.5263411402702332,0.7933333516120911
0.3031376898288727,0.885148286819458,0.54520183801651,0.8066666722297668
0.29395416378974915,0.8874574899673462,0.8143261671066284,0.7599999904632568
0.28926652669906616,0.8902527689933777,0.5496256351470947,0.8199999928474426
0.27713534235954285,0.8903743028640747,0.5554036498069763,0.8133333325386047
0.25940683484077454,0.8998541831970215,0.615149736404419,0.8199999928474426
0.261690229177475,0.9005833864212036,0.7768847942352295,0.746666669845581
0.25657132267951965,0.9031356573104858,0.5353710651397705,0.8133333325386047
0.24940608441829681,0.9062955975532532,0.6452603936195374,0.8133333325386047
0.23113244771957397,0.9126154780387878,0.7332356572151184,0.7599999904632568
0.23889902234077454,0.9086047410964966,0.6490136981010437,0.7933333516120911
0.23274096846580505,0.9110354781150818,0.80322265625,0.7666666507720947
0.2117287963628769,0.9192999601364136,0.6330403685569763,0.8266666531562805
0.21326270699501038,0.9151677489280701,0.6405078172683716,0.8133333325386047
0.20423947274684906,0.9213660955429077,0.5700716376304626,0.8199999928474426
0.18814726173877716,0.9253767728805542,0.6604231595993042,0.7733333110809326
0.19393524527549744,0.9236752390861511,0.7915820479393005,0.7866666913032532
0.1803840845823288,0.9306028485298157,0.6104297041893005,0.7866666913032532
0.18127956986427307,0.9298735857009888,0.5532747507095337,0.846666693687439
0.18425531685352325,0.9313320517539978,0.9544205665588379,0.7599999904632568
0.16041047871112823,0.9354642629623413,0.6420637965202332,0.8399999737739563
0.1561633050441742,0.9406903386116028,0.7327929735183716,0.7733333110809326
0.15766380727291107,0.9382596015930176,0.7002668976783752,0.800000011920929
0.1510634422302246,0.94202721118927,0.6169889569282532,0.7866666913032532
0.14589639008045197,0.9438502788543701,0.6796842217445374,0.7933333516120911
0.13078056275844574,0.9481040239334106,0.6624674201011658,0.8199999928474426
0.13165031373500824,0.9471317529678345,0.6630338430404663,0.8133333325386047
0.1460140198469162,0.9426348805427551,0.8370898365974426,0.800000011920929
0.1325647085905075,0.9501701593399048,0.6446744799613953,0.7733333110809326
0.11671371012926102,0.9534516334533691,0.745032548904419,0.8333333134651184
0.11737324297428131,0.9561254382133484,0.7426367402076721,0.8266666531562805
0.11767417937517166,0.9553962349891663,0.6121972799301147,0.8666666746139526
0.10722766071557999,0.9586777091026306,0.7340494990348816,0.846666693687439
0.10285447537899017,0.9605007171630859,0.811718761920929,0.8133333325386047
0.10253183543682098,0.962202250957489,0.8246614336967468,0.8266666531562805
0.09965159744024277,0.9637821912765503,0.8236881494522095,0.8133333325386047
0.1104491800069809,0.9587992429733276,0.6557812690734863,0.800000011920929
0.09848231822252274,0.961837649345398,0.7612760663032532,0.7933333516120911
0.08491436392068863,0.9671851992607117,0.9915559887886047,0.7799999713897705
0.08237224072217941,0.971560537815094,0.9172590970993042,0.7733333110809326
0.09932928532361984,0.9634175896644592,0.9090754985809326,0.7866666913032532
0.07652974873781204,0.9707098007202148,0.7464583516120911,0.8399999737739563
0.07738515734672546,0.9732620120048523,0.6623307466506958,0.8533333539962769
0.08173631131649017,0.9699805378913879,0.75858074426651,0.7933333516120911
0.09101466089487076,0.9643898606300354,0.9806315302848816,0.7599999904632568
0.07981367409229279,0.971560537815094,0.8503971099853516,0.8066666722297668
0.06954996287822723,0.9752066135406494,0.6925325393676758,0.846666693687439
0.07470875233411789,0.9720466732978821,0.9485156536102295,0.800000011920929
0.06685961037874222,0.9770296812057495,0.7094336152076721,0.8333333134651184
0.06985487043857574,0.9756927490234375,0.8269726634025574,0.8199999928474426
0.07238253206014633,0.9713174700737,0.8023763298988342,0.8266666531562805
