precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7649998601085558,0.8,0.7914285714285715,0.8260869565217391,0.76,0.8648648648648649,0.8533333333333334,0.75,0.6857142857142857,0.6190476190476191,0.8666666666666667,2078.634748697281
