loss,accuracy,val_loss,val_accuracy,lr
0.9825344085693359,0.5851969122886658,1.250490427017212,0.5,0.001
0.9483612179756165,0.5991735458374023,1.143193006515503,0.5333333611488342,0.001
0.9145761728286743,0.60537189245224,1.043569803237915,0.6266666650772095,0.001
0.8988815546035767,0.6120563745498657,1.0390956401824951,0.6133333444595337,0.001
0.8815040588378906,0.624453067779541,1.031270146369934,0.6066666841506958,0.001
0.8690244555473328,0.6253038644790649,1.2251261472702026,0.5199999809265137,0.001
0.8527742028236389,0.6315022110939026,1.0903205871582031,0.47333332896232605,0.001
0.8482953906059265,0.6358774900436401,1.0693365335464478,0.5799999833106995,0.001
0.8374426960945129,0.6385512948036194,0.976331353187561,0.6066666841506958,0.001
0.8242813348770142,0.6473019123077393,0.9394212961196899,0.6200000047683716,0.001
0.817024290561676,0.654229462146759,0.9320446848869324,0.6600000262260437,0.001
0.8119472861289978,0.6488818526268005,0.8952563405036926,0.6399999856948853,0.001
0.8042320013046265,0.6576324701309204,1.052695631980896,0.5933333039283752,0.001
0.7907106280326843,0.6603062748908997,0.9216927886009216,0.6600000262260437,0.001
0.7860746383666992,0.6654108166694641,0.8602356910705566,0.6466666460037231,0.001
0.7792792916297913,0.6710014343261719,0.9264470338821411,0.6333333253860474,0.001
0.768509030342102,0.6703937649726868,0.848313570022583,0.6733333468437195,0.001
0.7653831243515015,0.6775644421577454,0.962171733379364,0.6333333253860474,0.001
0.7595279216766357,0.6754983067512512,0.8814535737037659,0.6800000071525574,0.001
0.7493518590927124,0.6844919919967651,0.8735698461532593,0.6933333277702332,0.001
0.7449617385864258,0.6895964741706848,0.9109020233154297,0.6866666674613953,0.001
0.7399777770042419,0.6893534064292908,0.9042497873306274,0.6200000047683716,0.001
0.7365212440490723,0.6948225498199463,0.8745944499969482,0.7266666889190674,0.001
0.7314920425415039,0.6968886852264404,0.8807179927825928,0.6800000071525574,0.001
0.7224908471107483,0.6993194222450256,0.9192976951599121,0.653333306312561,0.001
0.716672420501709,0.701507031917572,0.8770567774772644,0.6733333468437195,0.001
0.7117911577224731,0.7053962349891663,0.9528958201408386,0.6266666650772095,0.001
0.7047961354255676,0.7092853784561157,0.9266293048858643,0.6466666460037231,0.001
0.7011279463768005,0.7139037251472473,0.8907535076141357,0.6933333277702332,0.001
0.7003437280654907,0.711837649345398,0.9005025029182434,0.6733333468437195,0.001
0.6926718354225159,0.7177929282188416,0.9340660572052002,0.6466666460037231,0.001
0.6859897375106812,0.7169421315193176,0.8732714653015137,0.6800000071525574,0.001
0.6816656589508057,0.7169421315193176,1.041348934173584,0.6133333444595337,0.001
0.6788025498390198,0.7196159362792969,0.9220446944236755,0.699999988079071,0.001
0.6389148235321045,0.7401555776596069,0.918259859085083,0.6933333277702332,0.0005
0.6279039978981018,0.7458677887916565,0.9344804883003235,0.6733333468437195,0.0005
0.6221264600753784,0.7423432469367981,0.921466588973999,0.6666666865348816,0.0005
0.6142473816871643,0.7476907968521118,0.9649608135223389,0.6399999856948853,0.0005
0.6091946959495544,0.7552260756492615,0.9143161177635193,0.6600000262260437,0.0005
0.6026484966278076,0.7547399401664734,0.9188792705535889,0.6399999856948853,0.0005
0.5969294309616089,0.7558337450027466,0.9531383514404297,0.6733333468437195,0.0005
0.5905801653862,0.7642197608947754,0.9946356415748596,0.6733333468437195,0.0005
0.5800908207893372,0.7664073705673218,0.9620668292045593,0.6399999856948853,0.0005
0.5695757865905762,0.7683519721031189,0.9934225678443909,0.6666666865348816,0.0005
0.5691565275192261,0.7716334462165833,0.9672679901123047,0.6066666841506958,0.0005
0.5560387372970581,0.778560996055603,1.026843547821045,0.6600000262260437,0.0005
0.5586535334587097,0.7736995816230774,0.9971676468849182,0.6733333468437195,0.0005
0.5554313659667969,0.7732134461402893,0.9693813323974609,0.6466666460037231,0.0005
0.5502887964248657,0.7775887250900269,1.025019884109497,0.6200000047683716,0.0005
0.5465764403343201,0.7808701992034912,1.0018702745437622,0.6733333468437195,0.0005
0.5344422459602356,0.7848808765411377,1.0729395151138306,0.6399999856948853,0.0005
0.4951166808605194,0.8077297210693359,1.032709002494812,0.6066666841506958,0.00025
0.4842960238456726,0.8139280676841736,1.0151880979537964,0.6666666865348816,0.00025
0.4807091951370239,0.8074866533279419,1.0372779369354248,0.6733333468437195,0.00025
0.46960267424583435,0.8179387450218201,1.0797007083892822,0.6333333253860474,0.00025
0.4728798270225525,0.8144142031669617,1.010353446006775,0.6933333277702332,0.00025
0.46154409646987915,0.8230432868003845,1.0448883771896362,0.653333306312561,0.00025
0.45323801040649414,0.8266893625259399,1.1283496618270874,0.6466666460037231,0.00025
0.4471319317817688,0.8248662948608398,1.0667401552200317,0.6333333253860474,0.00025
0.44876959919929504,0.8236509561538696,1.1339397430419922,0.6600000262260437,0.00025
0.4394257962703705,0.8277831673622131,1.0547807216644287,0.6933333277702332,0.00025
0.44019627571105957,0.8343461155891418,1.0915215015411377,0.6800000071525574,0.00025
0.4283205568790436,0.8327661752700806,1.0984313488006592,0.6399999856948853,0.00025
0.4239491820335388,0.8358045816421509,1.1742762327194214,0.6266666650772095,0.00025
0.42112070322036743,0.8395721912384033,1.099926233291626,0.6466666460037231,0.00025
0.4180794656276703,0.8404229283332825,1.1100773811340332,0.6933333277702332,0.00025
0.4107544422149658,0.8450413346290588,1.1354550123214722,0.6266666650772095,0.00025
