precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.8265993265993266,0.8434782608695652,0.7688888888888888,1.0,0.48,0.8888888888888888,0.96,0.5909090909090909,0.8666666666666667,896.2787430286407
