precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.7925925925925926,0.8347826086956521,0.8000000000000002,0.9333333333333333,0.56,0.9444444444444444,0.9066666666666666,0.5,0.9333333333333333,878.8319439888
