precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.8251579338535859,0.8521739130434782,0.7911111111111112,1.0,0.56,0.9102564102564102,0.9466666666666667,0.5652173913043478,0.8666666666666667,894.9944498538971
