              precision    recall  f1-score   support

     class 0       1.00      0.56      0.72        25
     class 1       0.91      0.95      0.93        75
     class 2       0.57      0.87      0.68        15

    accuracy                           0.85       115
   macro avg       0.83      0.79      0.78       115
weighted avg       0.88      0.85      0.85       115
