precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7670956760630674,0.7733333333333333,0.7038095238095238,0.7916666666666666,0.76,0.7912087912087912,0.96,0.6521739130434783,0.42857142857142855,0.8333333333333334,0.6666666666666666,0.06998372077941895
