              precision    recall  f1-score   support

     class 0       0.71      0.48      0.57        25
     class 1       0.67      0.91      0.77        75
     class 2       0.44      0.31      0.37        35
     class 3       1.00      0.40      0.57        15

    accuracy                           0.65       150
   macro avg       0.70      0.53      0.57       150
weighted avg       0.65      0.65      0.62       150
