best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.7125495076179504,0.8714871406555176,0.6970102190971375,0.6800000071525574,0.0010000000474974513,27
