best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.7559472918510437,0.8636462688446045,0.6791443824768066,0.6333333253860474,0.0010000000474974513,11
