precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.702756734006734,0.6466666666666666,0.5214285714285715,0.8333333333333334,0.4,0.6481481481481481,0.9333333333333333,0.45454545454545453,0.2857142857142857,0.875,0.4666666666666667,320.2949481010437
