              precision    recall  f1-score   support

     class 0       0.83      0.40      0.54        25
     class 1       0.65      0.93      0.77        75
     class 2       0.45      0.29      0.35        35
     class 3       0.88      0.47      0.61        15

    accuracy                           0.65       150
   macro avg       0.70      0.52      0.57       150
weighted avg       0.66      0.65      0.62       150
