best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.3878539502620697,0.5092663764953613,0.8497812151908875,0.8600000143051147,0.0005000000237487257,54
