precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.8919860627177701,0.8956521739130435,0.8133333333333334,0.9523809523809523,0.8,0.8902439024390244,0.9733333333333334,0.8333333333333334,0.6666666666666666,1900.6049637794495
