precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7917918408220133,0.84,0.8114285714285715,0.6551724137931034,0.76,0.9722222222222222,0.9333333333333333,0.7272727272727273,0.6857142857142857,0.8125,0.8666666666666667,11485.312247753143
