best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.1929548680782318,0.2766372263431549,0.9265033602714539,0.9217391014099121,0.0010000000474974513,30
