loss,accuracy,val_loss,val_accuracy,lr
0.4799129068851471,0.8314202427864075,0.8871752023696899,0.6695652008056641,0.001
0.34521228075027466,0.8792187571525574,0.863684892654419,0.7565217614173889,0.001
0.31244149804115295,0.8898406624794006,0.44712063670158386,0.834782600402832,0.001
0.29295477271080017,0.8953229188919067,0.8003748059272766,0.686956524848938,0.001
0.27724337577819824,0.9018331170082092,0.5478883981704712,0.782608687877655,0.001
0.26362213492393494,0.9023470878601074,0.6133790612220764,0.791304349899292,0.001
0.25889918208122253,0.9057735204696655,0.4009043872356415,0.8608695864677429,0.001
0.2535470724105835,0.9050882458686829,0.4251391887664795,0.8260869383811951,0.001
0.25617504119873047,0.9080007076263428,0.5807909369468689,0.7739130258560181,0.001
0.24397511780261993,0.9095425605773926,0.4970126748085022,0.782608687877655,0.001
0.24411232769489288,0.9134829640388489,0.5384024381637573,0.7652173638343811,0.001
0.24022385478019714,0.9134829640388489,0.4346259832382202,0.8086956739425659,0.001
0.23553520441055298,0.9127976894378662,0.32647261023521423,0.8608695864677429,0.001
0.23986324667930603,0.9119410514831543,0.31289809942245483,0.895652174949646,0.001
0.23425868153572083,0.9136542677879333,0.40933531522750854,0.8608695864677429,0.001
0.22843290865421295,0.9138255715370178,0.38191309571266174,0.852173924446106,0.001
0.2231278419494629,0.9148535132408142,0.6700097322463989,0.7652173638343811,0.001
0.21991118788719177,0.9151961803436279,0.28662657737731934,0.886956512928009,0.001
0.2149161994457245,0.9170807003974915,0.6635640859603882,0.7652173638343811,0.001
0.2181536853313446,0.9175946712493896,0.3411264419555664,0.852173924446106,0.001
0.2195776402950287,0.9175946712493896,0.4005795121192932,0.843478262424469,0.001
0.21132533252239227,0.9215350151062012,0.48028016090393066,0.8260869383811951,0.001
0.20856057107448578,0.9249614477157593,0.524856448173523,0.800000011920929,0.001
0.20793357491493225,0.9232482314109802,0.34416696429252625,0.843478262424469,0.001
0.20647276937961578,0.9217063784599304,0.3513672351837158,0.8695651888847351,0.001
0.20962998270988464,0.9249614477157593,0.3673259913921356,0.8608695864677429,0.001
0.1969997137784958,0.9239335060119629,0.3363228738307953,0.8695651888847351,0.001
0.20099906623363495,0.9249614477157593,0.4680896997451782,0.800000011920929,0.001
0.20210815966129303,0.9241048693656921,0.5061779022216797,0.8260869383811951,0.001
0.19323383271694183,0.927017331123352,0.3439829349517822,0.8782608509063721,0.001
0.1929548680782318,0.9265033602714539,0.2766372263431549,0.9217391014099121,0.001
0.19028130173683167,0.9292444586753845,0.31003549695014954,0.8782608509063721,0.001
0.1813885122537613,0.9326708912849426,0.32468360662460327,0.8608695864677429,0.001
0.18389417231082916,0.9297584295272827,0.36256998777389526,0.843478262424469,0.001
0.17884431779384613,0.9323282241821289,0.3814977705478668,0.843478262424469,0.001
0.1745997965335846,0.931128978729248,0.30992093682289124,0.8608695864677429,0.001
0.17376211285591125,0.9331848621368408,0.4381074905395508,0.8173912763595581,0.001
0.18046516180038452,0.9292444586753845,0.6119592785835266,0.782608687877655,0.001
0.17282754182815552,0.9321569204330444,0.6166446208953857,0.8086956739425659,0.001
0.16249214112758636,0.9369539022445679,0.3573119640350342,0.886956512928009,0.001
0.16021327674388885,0.9372965693473816,0.5631446242332458,0.843478262424469,0.001
0.15915071964263916,0.9374678730964661,0.42012396454811096,0.843478262424469,0.001
0.15769802033901215,0.9367825984954834,0.41694945096969604,0.8173912763595581,0.001
0.16134874522686005,0.9379818439483643,1.3076714277267456,0.7217391133308411,0.001
0.14430072903633118,0.9443207383155823,0.6369826197624207,0.739130437374115,0.001
0.15040603280067444,0.944149374961853,0.3593621253967285,0.834782600402832,0.001
0.14500027894973755,0.944149374961853,0.540992796421051,0.782608687877655,0.001
0.14373444020748138,0.9458625912666321,0.44907575845718384,0.8086956739425659,0.001
0.1107729971408844,0.9588829874992371,0.2833322286605835,0.886956512928009,0.0005
0.10061485320329666,0.9647079110145569,0.3424123227596283,0.852173924446106,0.0005
0.0937647745013237,0.9660784602165222,0.3495025634765625,0.8608695864677429,0.0005
0.09526227414608002,0.9657358527183533,0.480246365070343,0.8173912763595581,0.0005
0.08826380968093872,0.9708754420280457,0.32601794600486755,0.8608695864677429,0.0005
0.08491329848766327,0.9712181091308594,0.32327574491500854,0.895652174949646,0.0005
0.08462335169315338,0.9669350981712341,0.5362293124198914,0.8173912763595581,0.0005
0.0755176693201065,0.9751584529876709,0.3155023753643036,0.8695651888847351,0.0005
0.06954707950353622,0.9761863946914673,0.3607111871242523,0.895652174949646,0.0005
0.07171805202960968,0.9778996109962463,0.3754224479198456,0.8695651888847351,0.0005
0.06928285956382751,0.9770429730415344,0.3169187605381012,0.904347836971283,0.0005
0.08087611943483353,0.9712181091308594,0.3833073079586029,0.8695651888847351,0.0005
0.0568075068295002,0.982353925704956,0.38114026188850403,0.834782600402832,0.0005
0.060924265533685684,0.9802981019020081,0.36152878403663635,0.8695651888847351,0.0005
0.05551426112651825,0.9808120727539062,0.3782472014427185,0.8782608509063721,0.0005
0.04710780456662178,0.9850950837135315,0.4752596616744995,0.8260869383811951,0.0005
0.0570511519908905,0.9816686511039734,0.927336573600769,0.8086956739425659,0.0005
0.04449809342622757,0.9876648783683777,0.4090162217617035,0.8608695864677429,0.00025
0.030137378722429276,0.9964022636413574,0.3976437747478485,0.8695651888847351,0.00025
0.027637068182229996,0.9964022636413574,0.4135114550590515,0.8260869383811951,0.00025
0.02617926336824894,0.9957169890403748,0.37352579832077026,0.8695651888847351,0.00025
0.024626746773719788,0.996230959892273,0.4058203101158142,0.8608695864677429,0.00025
0.024240799248218536,0.9972588419914246,0.4381716549396515,0.852173924446106,0.00025
0.021855730563402176,0.9986294507980347,0.39779141545295715,0.8695651888847351,0.00025
0.019477369263768196,0.998286783695221,0.40327414870262146,0.8695651888847351,0.00025
0.020634718239307404,0.998286783695221,0.40117931365966797,0.8608695864677429,0.00025
0.019054636359214783,0.9981154799461365,0.41886502504348755,0.852173924446106,0.00025
0.018828528001904488,0.998286783695221,0.40364208817481995,0.8695651888847351,0.00025
0.017199713736772537,0.998286783695221,0.36060526967048645,0.8782608509063721,0.00025
