precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.5192307692307692,0.6,0.5352380952380952,0.5769230769230769,0.6,0.75,0.76,0.4583333333333333,0.3142857142857143,0.2916666666666667,0.4666666666666667,1455.3332748413086
