precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.49527018766428266,0.5933333333333334,0.5233333333333333,0.5,0.56,0.7317073170731707,0.8,0.3684210526315789,0.2,0.38095238095238093,0.5333333333333333,1443.1286721229553
