precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.5469012605042016,0.64,0.56,0.5714285714285714,0.8,0.7411764705882353,0.84,0.5,0.2,0.375,0.4,1463.0456230640411
