precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.5243452834986015,0.6066666666666667,0.5538095238095239,0.5652173913043478,0.52,0.7407407407407407,0.8,0.42105263157894735,0.22857142857142856,0.37037037037037035,0.6666666666666666,1455.9217338562012
