accuracy,loss,val_accuracy,val_loss
0.4628099203109741,2.023560047149658,0.5,1.293782353401184
0.5668449401855469,1.1278209686279297,0.5,1.1872087717056274
0.5978366732597351,1.023075819015503,0.5066666603088379,1.1299413442611694
0.6092610359191895,0.9726096391677856,0.5199999809265137,1.1135077476501465
0.6318668127059937,0.9201638698577881,0.5666666626930237,1.0311037302017212
0.6441419720649719,0.8928400874137878,0.5733333230018616,1.0365791320800781
0.654229462146759,0.8463104367256165,0.5866666436195374,1.03618586063385
0.6718522310256958,0.8106073141098022,0.6000000238418579,0.9883766770362854
0.6792659163475037,0.7925046682357788,0.6266666650772095,0.9181280732154846
0.6902042031288147,0.7733832597732544,0.6333333253860474,0.919451892375946
0.6953086853027344,0.7567580342292786,0.6466666460037231,0.9383317232131958
0.6999270915985107,0.7358208298683167,0.6800000071525574,0.900010883808136
0.7058823704719543,0.7283509373664856,0.6800000071525574,0.816882312297821
0.7137821912765503,0.7042602300643921,0.6933333277702332,0.8369844555854797
0.7209528684616089,0.6890617609024048,0.6866666674613953,0.8359418511390686
0.7250850796699524,0.6827917695045471,0.6866666674613953,0.8297560811042786
0.7327418327331543,0.6624840497970581,0.7133333086967468,0.8175353407859802
0.7384540438652039,0.6571322083473206,0.6466666460037231,0.9022172093391418
0.7446523904800415,0.6343379020690918,0.6733333468437195,0.8451086282730103
0.7527953386306763,0.6253341436386108,0.6600000262260437,0.8956016898155212
0.7548614740371704,0.6136316061019897,0.653333306312561,0.8712866306304932
0.7586290836334229,0.6037696599960327,0.6200000047683716,0.8661473393440247
0.7660427689552307,0.5774013996124268,0.6733333468437195,0.8352929353713989
0.7684735059738159,0.5704655647277832,0.6266666650772095,0.9055319428443909
0.7721195816993713,0.5642174482345581,0.6466666460037231,0.8553748726844788
0.7806271314620972,0.5496785640716553,0.653333306312561,0.9092450141906738
0.7837870717048645,0.5365332365036011,0.653333306312561,0.8213739395141602
0.7914438247680664,0.52115398645401,0.6800000071525574,0.8800426125526428
0.7937530279159546,0.516359269618988,0.6733333468437195,0.831616222858429
0.797034502029419,0.5062105059623718,0.6600000262260437,0.9060542583465576
0.8054205179214478,0.4841219484806061,0.6800000071525574,0.8682944774627686
0.8094311952590942,0.4745025932788849,0.6733333468437195,0.8501645922660828
0.8134419322013855,0.46304404735565186,0.6866666674613953,0.7922129034996033
0.817452609539032,0.4471335709095001,0.7133333086967468,0.8166985511779785
0.8274185657501221,0.42963624000549316,0.6266666650772095,1.0426291227340698
0.8330092430114746,0.42585036158561707,0.6399999856948853,0.9888297319412231
0.8322800397872925,0.41119185090065,0.653333306312561,0.8890098333358765
0.8355615139007568,0.4038916230201721,0.6733333468437195,0.9616940021514893
0.8489304780960083,0.3771285116672516,0.6800000071525574,0.860521674156189
0.8435828685760498,0.38599833846092224,0.6133333444595337,1.149682879447937
0.8517258167266846,0.36309152841567993,0.6600000262260437,1.1639227867126465
0.8522119522094727,0.36093321442604065,0.6866666674613953,1.0155293941497803
0.8644871115684509,0.3428070545196533,0.7066666483879089,0.9932456612586975
0.8678901195526123,0.3329198956489563,0.6600000262260437,1.0419912338256836
0.8729946613311768,0.31824761629104614,0.6800000071525574,1.0192186832427979
0.8721439242362976,0.3151988983154297,0.6933333277702332,0.9771000146865845
0.8794360756874084,0.31180712580680847,0.6733333468437195,1.1092054843902588
0.8907389640808105,0.2835290729999542,0.6600000262260437,0.996090292930603
0.885391354560852,0.28686365485191345,0.6800000071525574,1.0321942567825317
0.8844190835952759,0.2868829369544983,0.653333306312561,1.0162420272827148
0.8870928287506104,0.2774934768676758,0.6733333468437195,1.0096181631088257
0.8983957171440125,0.25945016741752625,0.6733333468437195,1.1899971961975098
0.904350996017456,0.2393852025270462,0.6666666865348816,1.1196417808532715
0.913223147392273,0.2272283136844635,0.6466666460037231,1.19874906539917
0.9010695219039917,0.24931193888187408,0.6933333277702332,1.155652642250061
0.9056878685951233,0.23463664948940277,0.6600000262260437,1.2274714708328247
0.9099416732788086,0.23107874393463135,0.6800000071525574,1.1838208436965942
0.9127370119094849,0.22432291507720947,0.6733333468437195,1.0380877256393433
0.9158969521522522,0.21502110362052917,0.7133333086967468,1.0894217491149902
0.9169907569885254,0.21348915994167328,0.6866666674613953,1.0125735998153687
0.9185707569122314,0.20548135042190552,0.6333333253860474,1.4964792728424072
0.9262275099754333,0.18607519567012787,0.6666666865348816,1.1607753038406372
0.923067569732666,0.2001504749059677,0.6733333468437195,1.3102264404296875
0.9271997809410095,0.18496035039424896,0.699999988079071,1.1437361240386963
0.9279290437698364,0.18458394706249237,0.6933333277702332,1.1569417715072632
0.9281721115112305,0.19769033789634705,0.6733333468437195,1.2027636766433716
0.9312105178833008,0.177454873919487,0.6800000071525574,1.4013453722000122
0.9381380677223206,0.16806864738464355,0.6866666674613953,1.2117167711257935
0.9342489242553711,0.16861367225646973,0.653333306312561,1.3502331972122192
0.9353427290916443,0.17080768942832947,0.7066666483879089,1.2194747924804688
0.9342489242553711,0.16632479429244995,0.6399999856948853,1.334337592124939
0.9353427290916443,0.16464905440807343,0.6333333253860474,1.4186434745788574
0.9377734661102295,0.15761783719062805,0.6466666460037231,1.4188079833984375
0.9426348805427551,0.14966630935668945,0.6266666650772095,1.5035195350646973
