precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.5474567099567099,0.58,0.5071428571428571,0.8571428571428571,0.48,0.7023809523809523,0.7866666666666666,0.36363636363636365,0.22857142857142856,0.26666666666666666,0.5333333333333333,1280.369635105133
