              precision    recall  f1-score   support

     class 0       0.86      0.48      0.62        25
     class 1       0.70      0.79      0.74        75
     class 2       0.36      0.23      0.28        35
     class 3       0.27      0.53      0.36        15

    accuracy                           0.58       150
   macro avg       0.55      0.51      0.50       150
weighted avg       0.61      0.58      0.57       150
