best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.6764544248580933,0.8327246308326721,0.7232620120048523,0.7133333086967468,0.0010000000474974513,25
