precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6983472549439567,0.6466666666666666,0.5471428571428572,0.6521739130434783,0.6,0.7126436781609196,0.8266666666666667,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,392.4984121322632
