precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.916485112563544,0.9217391304347826,0.8711111111111111,1.0,0.68,0.9259259259259259,1.0,0.8235294117647058,0.9333333333333333,1571.501457452774
