precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.8912280701754386,0.9391304347826087,0.8977777777777778,0.95,0.76,0.9868421052631579,1.0,0.7368421052631579,0.9333333333333333,2460.153069496155
