loss,accuracy,val_loss,val_accuracy
0.5874518752098083,0.8382731080055237,0.8984290361404419,0.6521739363670349
0.3521246016025543,0.8901833295822144,1.16899836063385,0.6521739363670349
0.23923398554325104,0.9201644659042358,1.014035940170288,0.782608687877655
0.18230782449245453,0.9369539022445679,0.695261538028717,0.7739130258560181
0.1680629998445511,0.9393523931503296,0.29240086674690247,0.904347836971283
0.1387786567211151,0.9530580639839172,0.36590948700904846,0.8695651888847351
0.13296666741371155,0.9510022401809692,0.496204137802124,0.8260869383811951
0.12022608518600464,0.955456554889679,0.33247387409210205,0.8782608509063721
0.1046319305896759,0.9609388113021851,0.40011462569236755,0.8608695864677429
0.11920210719108582,0.9575124382972717,0.3335539400577545,0.895652174949646
0.10352298617362976,0.9626520276069641,0.522766649723053,0.8608695864677429
0.100196473300457,0.9633373022079468,0.2738228142261505,0.8782608509063721
0.08986449241638184,0.9664211273193359,0.37934571504592896,0.8782608509063721
0.08454883098602295,0.9686482548713684,0.611050009727478,0.834782600402832
0.08726809173822403,0.9665924310684204,0.440058171749115,0.8608695864677429
0.08220276236534119,0.9688196182250977,0.28198349475860596,0.852173924446106
0.08167647570371628,0.9705328345298767,0.33789804577827454,0.8695651888847351
0.06803818792104721,0.971903383731842,0.43125849962234497,0.8608695864677429
0.0575660802423954,0.9796128273010254,0.3608653247356415,0.8782608509063721
0.0612376369535923,0.97687166929245,0.34639203548431396,0.886956512928009
0.06899469345808029,0.9744731783866882,0.408703088760376,0.843478262424469
0.07033077627420425,0.972245991230011,0.38591837882995605,0.8608695864677429
0.05390777811408043,0.9801267981529236,0.364879846572876,0.895652174949646
0.05475517362356186,0.9777283072471619,0.36302438378334045,0.886956512928009
0.0583241730928421,0.9770429730415344,0.22484025359153748,0.9130434989929199
0.04480911046266556,0.9835531711578369,0.559730589389801,0.8608695864677429
0.04682062566280365,0.9802981019020081,0.518115222454071,0.843478262424469
0.03709949180483818,0.9850950837135315,0.39532947540283203,0.886956512928009
0.047898903489112854,0.9820113182067871,0.46100860834121704,0.8782608509063721
0.04393405467271805,0.9845811128616333,0.4105468690395355,0.895652174949646
0.027101488783955574,0.9909200072288513,0.39299315214157104,0.904347836971283
0.03488165885210037,0.9873222708702087,0.32351285219192505,0.904347836971283
0.027488291263580322,0.9890354871749878,0.5045017600059509,0.886956512928009
0.021920379251241684,0.9928045272827148,0.40269404649734497,0.895652174949646
0.03135371208190918,0.9876648783683777,0.284024715423584,0.895652174949646
0.0343741737306118,0.9866369962692261,0.38737156987190247,0.9130434989929199
0.03272777050733566,0.9880075454711914,0.5315238833427429,0.886956512928009
0.025272194296121597,0.9909200072288513,0.41160306334495544,0.886956512928009
0.04047476872801781,0.9854377508163452,0.18790018558502197,0.9217391014099121
0.06090664491057396,0.9782422184944153,0.2812913954257965,0.9217391014099121
0.025806091725826263,0.991605281829834,0.30982083082199097,0.886956512928009
0.014667884446680546,0.9950317144393921,0.34701937437057495,0.895652174949646
0.029636364430189133,0.9905773401260376,0.355991005897522,0.9130434989929199
0.030213769525289536,0.9890354871749878,0.440883994102478,0.8782608509063721
0.03204043582081795,0.9886928200721741,0.4051704704761505,0.904347836971283
0.02143142558634281,0.9917765855789185,0.316173791885376,0.9217391014099121
0.010625086724758148,0.9965735673904419,0.43640244007110596,0.9217391014099121
0.009351023472845554,0.9969162344932556,0.354248046875,0.9217391014099121
0.0045371330343186855,0.9988007545471191,0.591342568397522,0.8695651888847351
0.017188243567943573,0.9934898018836975,0.34952446818351746,0.904347836971283
0.028484486043453217,0.9897207617759705,0.37946459650993347,0.9130434989929199
0.025109870359301567,0.991605281829834,0.5228027105331421,0.886956512928009
0.04877246543765068,0.984923779964447,0.45081523060798645,0.852173924446106
