loss,accuracy,val_loss,val_accuracy
0.6172279119491577,0.8221689462661743,1.279449701309204,0.25217390060424805
0.3507798910140991,0.8823025822639465,1.034079909324646,0.678260862827301
0.23947298526763916,0.9170807003974915,1.2653851509094238,0.6608695387840271
0.1905708909034729,0.9345554113388062,0.7354152798652649,0.782608687877655
0.17951534688472748,0.9369539022445679,0.5732337236404419,0.8086956739425659
0.1368703693151474,0.9522014856338501,0.4404540956020355,0.8695651888847351
0.13457731902599335,0.9528867602348328,0.4385789930820465,0.8695651888847351
0.11884579062461853,0.9578550457954407,0.3850182592868805,0.8173912763595581
0.11262041330337524,0.9583690166473389,0.30713528394699097,0.904347836971283
0.12244663387537003,0.9545999765396118,0.27260422706604004,0.904347836971283
0.10426704585552216,0.9616241455078125,0.46427905559539795,0.8695651888847351
0.10754749178886414,0.9659071564674377,0.299749493598938,0.8782608509063721
0.0883951261639595,0.9717320799827576,0.49187541007995605,0.843478262424469
0.08630379289388657,0.9657358527183533,0.5551571846008301,0.8608695864677429
0.0790928453207016,0.9705328345298767,0.23918457329273224,0.8782608509063721
0.0803038626909256,0.9707041382789612,0.34157609939575195,0.895652174949646
0.07515239715576172,0.972245991230011,0.36196818947792053,0.8608695864677429
0.06774739921092987,0.9744731783866882,0.30210384726524353,0.895652174949646
0.06499689817428589,0.9746444821357727,0.4044831693172455,0.895652174949646
0.06442777812480927,0.9778996109962463,0.48579418659210205,0.8695651888847351
0.06179572641849518,0.9782422184944153,0.6402715444564819,0.8260869383811951
0.06677580624818802,0.9760150909423828,0.2595347464084625,0.9130434989929199
0.048190776258707047,0.9814973473548889,0.24919645488262177,0.8782608509063721
0.04391028359532356,0.9842385053634644,0.2681407034397125,0.8782608509063721
0.05797552317380905,0.9790988564491272,0.30219197273254395,0.886956512928009
0.04522072896361351,0.9833818674087524,0.38428795337677,0.8695651888847351
0.035332828760147095,0.9871509075164795,0.94384765625,0.782608687877655
0.04536595568060875,0.9828678965568542,0.46823200583457947,0.8608695864677429
0.04141358658671379,0.9854377508163452,0.5272524356842041,0.852173924446106
0.02627510391175747,0.991605281829834,0.3976021111011505,0.895652174949646
0.02932657115161419,0.9892067909240723,0.8407396674156189,0.8173912763595581
0.04139161854982376,0.9842385053634644,0.3981073796749115,0.8608695864677429
0.033070292323827744,0.9876648783683777,0.671571671962738,0.8782608509063721
0.024542974308133125,0.9912626147270203,0.4091818034648895,0.8608695864677429
0.03106961026787758,0.9897207617759705,0.24463050067424774,0.904347836971283
0.018756676465272903,0.9929758310317993,0.527205765247345,0.852173924446106
0.02071022428572178,0.9919478893280029,0.4528787434101105,0.886956512928009
0.016090575605630875,0.9957169890403748,0.5352485775947571,0.8695651888847351
0.011286414228379726,0.996230959892273,0.5194617509841919,0.886956512928009
0.04717060178518295,0.9830392599105835,0.6654312610626221,0.895652174949646
0.03652666136622429,0.9868083000183105,0.42043668031692505,0.8695651888847351
0.026107219979166985,0.9905773401260376,0.689253568649292,0.852173924446106
0.018020382151007652,0.9931471943855286,0.436822772026062,0.8608695864677429
0.023513730615377426,0.9926332235336304,0.9479619860649109,0.8608695864677429
0.031575363129377365,0.9880075454711914,0.29128313064575195,0.9130434989929199
0.05716764181852341,0.9821826219558716,0.7385445237159729,0.852173924446106
0.033426105976104736,0.9878362417221069,0.29468411207199097,0.9130434989929199
0.011138281784951687,0.9960595965385437,0.5293499231338501,0.8608695864677429
0.01070199254900217,0.9958882927894592,0.416892409324646,0.895652174949646
0.0094143683090806,0.9970875382423401,0.425497829914093,0.895652174949646
0.01702761836349964,0.9929758310317993,0.5394531488418579,0.895652174949646
0.01266755722463131,0.9950317144393921,0.5352092981338501,0.895652174949646
0.026433231309056282,0.9910913109779358,0.6738811731338501,0.8695651888847351
0.04604508727788925,0.9830392599105835,0.5746433138847351,0.852173924446106
0.039564505219459534,0.9866369962692261,0.700478196144104,0.8782608509063721
0.021286075934767723,0.9919478893280029,0.487115740776062,0.886956512928009
0.012971516698598862,0.9964022636413574,0.4678700268268585,0.886956512928009
0.006533484440296888,0.997944176197052,0.5234077572822571,0.8695651888847351
0.003215676173567772,0.9993147253990173,0.5089418888092041,0.895652174949646
0.010007615201175213,0.9969162344932556,0.4397439658641815,0.904347836971283
0.01071089692413807,0.9952030181884766,0.8566809892654419,0.8782608509063721
0.01621095836162567,0.9931471943855286,0.5833920836448669,0.886956512928009
0.015465162694454193,0.9945177435874939,0.561228334903717,0.8782608509063721
0.015584779903292656,0.9940037727355957,0.4802882969379425,0.895652174949646
0.007547407411038876,0.997944176197052,1.008865475654602,0.843478262424469
