precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7584636325561915,0.8066666666666666,0.7833333333333333,0.7307692307692307,0.76,0.8947368421052632,0.9066666666666666,0.7241379310344828,0.6,0.6842105263157895,0.8666666666666667,11739.35390329361
