precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7056030458160276,0.7333333333333333,0.6657142857142857,0.8571428571428571,0.48,0.8111111111111111,0.9733333333333334,0.7058823529411765,0.34285714285714286,0.4482758620689655,0.8666666666666667,1312.62206697464
