precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7106276076864311,0.7333333333333333,0.680952380952381,0.9090909090909091,0.4,0.8235294117647058,0.9333333333333333,0.5714285714285714,0.45714285714285713,0.5384615384615384,0.9333333333333333,1470.756980895996
