precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6611398405516052,0.7133333333333334,0.6338095238095238,0.7647058823529411,0.52,0.8131868131868132,0.9866666666666667,0.6666666666666666,0.22857142857142856,0.4,0.8,1407.5743222236633
