precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.571799108580338,0.62,0.5461904761904762,0.8,0.16,0.7752808988764045,0.92,0.35294117647058826,0.17142857142857143,0.358974358974359,0.9333333333333333,1407.9195170402527
