precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7152265348288076,0.6466666666666666,0.5014285714285714,0.8125,0.52,0.6198347107438017,1.0,0.42857142857142855,0.08571428571428572,1.0,0.4,353.91638946533203
