precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.917794828076158,0.9478260869565217,0.928888888888889,0.9565217391304348,0.88,0.9733333333333334,0.9733333333333334,0.8235294117647058,0.9333333333333333,9467.260217905045
