
              precision    recall  f1-score   support

     class 0       0.81      0.68      0.74        25
     class 1       0.84      0.99      0.91        75
     class 2       0.94      0.43      0.59        35
     class 3       0.56      0.93      0.70        15

    accuracy                           0.80       150
   macro avg       0.79      0.76      0.73       150
weighted avg       0.83      0.80      0.78       150
