precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7869832251082252,0.8,0.7571428571428571,0.8095238095238095,0.68,0.8409090909090909,0.9866666666666667,0.9375,0.42857142857142855,0.56,0.9333333333333333,2043.4335675239563
