loss,accuracy,val_loss,val_accuracy
1.2163050174713135,0.5669664740562439,1.1362239122390747,0.5333333611488342
0.8339442610740662,0.672946035861969,1.1923437118530273,0.5133333206176758
0.6863947510719299,0.7242343425750732,1.1033724546432495,0.5799999833106995
0.6032189130783081,0.759236752986908,1.0720182657241821,0.6133333444595337
0.5561039447784424,0.7771025896072388,1.0673177242279053,0.6000000238418579
0.5099217891693115,0.8026251792907715,0.781822919845581,0.753333330154419
0.48164767026901245,0.8113757967948914,0.6736458539962769,0.746666669845581
0.4553629755973816,0.8228002190589905,0.5523763298988342,0.8199999928474426
0.43742936849594116,0.8316723108291626,0.7134863138198853,0.7333333492279053
0.41897663474082947,0.8384783864021301,0.7288639545440674,0.7799999713897705
0.42038047313690186,0.8411521911621094,0.670361340045929,0.7933333516120911
0.3904880881309509,0.8523334860801697,0.6674056053161621,0.753333330154419
0.3771427869796753,0.856708824634552,0.7587141990661621,0.7400000095367432
0.37711501121520996,0.8548857569694519,0.5531315207481384,0.8199999928474426
0.35909560322761536,0.8636363744735718,0.7476888298988342,0.753333330154419
0.35754790902137756,0.8669178485870361,0.5423307418823242,0.800000011920929
0.3504023253917694,0.8669178485870361,0.7109570503234863,0.7666666507720947
0.3350919783115387,0.8737238645553589,0.5162532329559326,0.8333333134651184
0.33340755105018616,0.8749392032623291,0.7488541603088379,0.7866666913032532
0.3228607177734375,0.8778560757637024,0.6804361939430237,0.746666669845581
0.299207866191864,0.8877005577087402,0.5518880486488342,0.800000011920929
0.30177080631256104,0.8867282271385193,0.6529296636581421,0.800000011920929
0.29551637172698975,0.8892804980278015,0.5309537649154663,0.8266666531562805
0.29328790307044983,0.8881866931915283,0.5045507550239563,0.8266666531562805
0.2786046862602234,0.894506573677063,0.5807877779006958,0.7933333516120911
0.27193859219551086,0.8917112350463867,0.5301285982131958,0.7799999713897705
0.2704991400241852,0.8957219123840332,0.638268232345581,0.7866666913032532
0.26589763164520264,0.8987603187561035,0.4533235728740692,0.8199999928474426
0.2444506138563156,0.9058094024658203,0.7388932108879089,0.8066666722297668
0.24733451008796692,0.9084832072257996,0.43573567271232605,0.8399999737739563
0.22070276737213135,0.9156538844108582,0.5778027176856995,0.7866666913032532
0.22799184918403625,0.913587749004364,0.6041275858879089,0.8066666722297668
0.22676141560077667,0.9150461554527283,0.49020832777023315,0.8333333134651184
0.20655317604541779,0.9225814342498779,0.5530664324760437,0.8199999928474426
0.20213930308818817,0.9263490438461304,0.7256249785423279,0.7933333516120911
0.206002339720726,0.9218522310256958,0.5376529693603516,0.8133333325386047
0.19259175658226013,0.9248906373977661,0.4570377469062805,0.8333333134651184
0.19359444081783295,0.9298735857009888,0.5024479031562805,0.8133333325386047
0.1723657101392746,0.9363150000572205,0.5343782305717468,0.7799999713897705
0.1718105524778366,0.9363150000572205,0.5548925995826721,0.7933333516120911
0.16512428224086761,0.9378949999809265,0.5704996585845947,0.7733333110809326
0.1510704755783081,0.942148745059967,0.6469042897224426,0.8133333325386047
0.14739462733268738,0.9442148804664612,0.5984472632408142,0.8266666531562805
0.14159949123859406,0.9484686255455017,0.7326757907867432,0.7599999904632568
0.14351439476013184,0.9459163546562195,0.5776171684265137,0.800000011920929
0.13471877574920654,0.9487116932868958,0.6697916388511658,0.7799999713897705
0.12129368633031845,0.9562469720840454,0.6143261790275574,0.8066666722297668
0.1288546770811081,0.9501701593399048,0.851855456829071,0.7933333516120911
0.1284993290901184,0.951628565788269,0.7416927218437195,0.7666666507720947
0.12604504823684692,0.952479362487793,0.5779784917831421,0.8266666531562805
0.12106657028198242,0.9538162350654602,0.5908252000808716,0.8533333539962769
0.10771311819553375,0.9602576494216919,0.720934271812439,0.8066666722297668
0.10530243813991547,0.9613514542579651,0.6714974045753479,0.8266666531562805
0.09885101765394211,0.9630529880523682,0.9255403876304626,0.7799999713897705
0.08722365647554398,0.9663344621658325,0.742968738079071,0.8199999928474426
0.09794198721647263,0.962323784828186,0.6451692581176758,0.8266666531562805
0.09163542836904526,0.9673067331314087,1.0571842193603516,0.7599999904632568
0.08364316821098328,0.9691298007965088,0.5573111772537231,0.8199999928474426
