precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.8148597372196632,0.84,0.7980952380952382,0.8823529411764706,0.6,0.8902439024390244,0.9733333333333334,0.75,0.6857142857142857,0.7368421052631579,0.9333333333333333,2462.3549897670746
