precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7825307408640741,0.82,0.79,0.8095238095238095,0.68,0.8765432098765432,0.9466666666666667,0.8076923076923077,0.6,0.6363636363636364,0.9333333333333333,2376.5858025550842
