precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.8350168350168351,0.8695652173913043,0.7911111111111112,0.7777777777777778,0.84,0.9090909090909091,0.9333333333333333,0.8181818181818182,0.6,1930.8760831356049
