best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.42254483699798584,0.5502529740333557,0.8361691832542419,0.8133333325386047,0.0010000000474974513,51
