precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7977453102453103,0.8,0.7447619047619047,0.75,0.72,0.8111111111111111,0.9733333333333334,0.7727272727272727,0.4857142857142857,0.8571428571428571,0.8,11156.862709283829
