              precision    recall  f1-score   support

     class 0       0.75      0.72      0.73        25
     class 1       0.81      0.97      0.88        75
     class 2       0.77      0.49      0.60        35
     class 3       0.86      0.80      0.83        15

    accuracy                           0.80       150
   macro avg       0.80      0.74      0.76       150
weighted avg       0.80      0.80      0.79       150
