precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.7158684936462715,0.8173913043478261,0.6755555555555556,0.8095238095238095,0.68,0.8765432098765432,0.9466666666666667,0.46153846153846156,0.4,927.2318580150604
