precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,duration
0.7815987933634992,0.8260869565217391,0.6977777777777777,0.8823529411764706,0.6,0.8470588235294118,0.96,0.6153846153846154,0.5333333333333333,854.5915579795837
