loss,accuracy,val_loss,val_accuracy,lr
0.9605896472930908,0.5994166135787964,1.2513916492462158,0.4933333396911621,0.001
0.9083351492881775,0.6129071712493896,1.2921433448791504,0.54666668176651,0.001
0.868512749671936,0.62408846616745,1.2881693840026855,0.5333333611488342,0.001
0.8425162434577942,0.6375790238380432,1.4736405611038208,0.5199999809265137,0.001
0.8234318494796753,0.6421973705291748,0.9837217330932617,0.5799999833106995,0.001
0.8072682023048401,0.6502187848091125,1.3720200061798096,0.41999998688697815,0.001
0.7987753748893738,0.6610354781150818,0.9541100859642029,0.5866666436195374,0.001
0.7880378365516663,0.6594555377960205,1.4244717359542847,0.35333332419395447,0.001
0.7843504548072815,0.6612785458564758,0.9963980913162231,0.6066666841506958,0.001
0.7641353607177734,0.6741613745689392,0.8587175607681274,0.7133333086967468,0.001
0.7619574069976807,0.6712445020675659,0.9847273826599121,0.5666666626930237,0.001
0.7524176239967346,0.6806028485298157,1.00748872756958,0.6266666650772095,0.001
0.7474286556243896,0.6814535856246948,0.9813645482063293,0.6000000238418579,0.001
0.7406793236732483,0.6886242032051086,0.9466627240180969,0.6733333468437195,0.001
0.740896999835968,0.6861934661865234,0.9125550389289856,0.6266666650772095,0.001
0.7352103590965271,0.6888672709465027,0.8792480230331421,0.6600000262260437,0.001
0.7272539734840393,0.6960379481315613,0.9327042698860168,0.6333333253860474,0.001
0.721968412399292,0.6996840238571167,1.0979901552200317,0.46000000834465027,0.001
0.7147330641746521,0.6990763545036316,1.0513103008270264,0.47999998927116394,0.001
0.7155717611312866,0.6984686255455017,0.9661759734153748,0.5799999833106995,0.001
0.7027807235717773,0.7040593028068542,1.0813698768615723,0.6133333444595337,0.001
0.7006367444992065,0.7067331075668335,0.9430609345436096,0.6800000071525574,0.001
0.6929383873939514,0.7112299203872681,1.1970497369766235,0.5600000023841858,0.001
0.6865562796592712,0.7143898606300354,0.9182334542274475,0.6466666460037231,0.001
0.6846607327461243,0.7169421315193176,0.9504237771034241,0.6133333444595337,0.001
0.6738414168357849,0.7193728685379028,1.2297312021255493,0.5866666436195374,0.001
0.6749922633171082,0.7173067331314087,0.893567681312561,0.6333333253860474,0.001
0.6316438317298889,0.7377248406410217,0.9050559401512146,0.6133333444595337,0.0005
0.620381772518158,0.7470831274986267,0.9786437749862671,0.6200000047683716,0.0005
0.6090119481086731,0.7524307370185852,0.9829369187355042,0.6666666865348816,0.0005
0.6045548915863037,0.7513368725776672,0.9348036646842957,0.6466666460037231,0.0005
0.591127872467041,0.7599659562110901,0.9324332475662231,0.653333306312561,0.0005
0.5848655104637146,0.7576567530632019,0.9607970118522644,0.6266666650772095,0.0005
0.5746508240699768,0.7657997012138367,1.0204131603240967,0.6066666841506958,0.0005
0.5605295896530151,0.7733349800109863,1.0504679679870605,0.6466666460037231,0.0005
0.5558179616928101,0.7736995816230774,0.9591647386550903,0.653333306312561,0.0005
0.5468102693557739,0.7819640040397644,1.1116985082626343,0.5133333206176758,0.0005
0.5299780964851379,0.7840301394462585,1.0929220914840698,0.653333306312561,0.0005
0.5199503898620605,0.7927807569503784,1.0465691089630127,0.6066666841506958,0.0005
0.5123144388198853,0.7955760955810547,1.1297407150268555,0.6200000047683716,0.0005
0.4964565336704254,0.8033543825149536,1.166996717453003,0.6000000238418579,0.0005
0.48824575543403625,0.8044482469558716,1.051139235496521,0.6133333444595337,0.0005
0.4808060824871063,0.8104035258293152,1.1684982776641846,0.5933333039283752,0.0005
0.46376654505729675,0.8130772709846497,1.0887819528579712,0.6133333444595337,0.0005
0.41022801399230957,0.8466212749481201,1.0335471630096436,0.6133333444595337,0.00025
0.39401593804359436,0.8500242829322815,1.1601448059082031,0.6133333444595337,0.00025
0.3843732476234436,0.8576810956001282,1.0440233945846558,0.6266666650772095,0.00025
0.3721470832824707,0.8629071712493896,1.1630512475967407,0.5666666626930237,0.00025
0.3645916283130646,0.8666747808456421,1.1013367176055908,0.5733333230018616,0.00025
0.3573140799999237,0.8675255179405212,1.0971567630767822,0.6000000238418579,0.00025
0.33561983704566956,0.8813806772232056,1.0769115686416626,0.6000000238418579,0.00025
0.3266962766647339,0.8829606175422668,1.154093623161316,0.6266666650772095,0.00025
0.32025814056396484,0.8878220915794373,1.1305766105651855,0.6066666841506958,0.00025
0.306915819644928,0.8928050398826599,1.300553321838379,0.5933333039283752,0.00025
0.3047320544719696,0.8935343027114868,1.2868510484695435,0.5933333039283752,0.00025
0.28611886501312256,0.9021633267402649,1.2399848699569702,0.5799999833106995,0.00025
0.2838101089000702,0.9036217927932739,1.208303451538086,0.6200000047683716,0.00025
0.27357053756713867,0.9081186056137085,1.1592631340026855,0.6466666460037231,0.00025
0.2606457769870758,0.9124939441680908,1.2791502475738525,0.5933333039283752,0.00025
0.25502845644950867,0.91334468126297,1.2766591310501099,0.6133333444595337,0.00025
