loss,accuracy,val_loss,val_accuracy,lr
0.9538954496383667,0.5941905975341797,1.2296768426895142,0.5333333611488342,0.001
0.8999557495117188,0.6076810956001282,1.0976969003677368,0.5600000023841858,0.001
0.859347939491272,0.6289499402046204,1.1340299844741821,0.5600000023841858,0.001
0.8267818689346313,0.6368497610092163,0.9421058297157288,0.6000000238418579,0.001
0.7978399991989136,0.6532571911811829,0.8763370513916016,0.6333333253860474,0.001
0.7758598923683167,0.6674768924713135,0.9117006659507751,0.653333306312561,0.001
0.7594729065895081,0.6742829084396362,0.8128089308738708,0.6666666865348816,0.001
0.7356753349304199,0.6830335259437561,0.8839260935783386,0.6466666460037231,0.001
0.7289615869522095,0.6865580677986145,0.793258011341095,0.699999988079071,0.001
0.7185749411582947,0.6926348805427551,0.9304043650627136,0.6333333253860474,0.001
0.7068151235580444,0.701385498046875,0.8146254420280457,0.6333333253860474,0.001
0.6980764269828796,0.701263964176178,0.776139497756958,0.7133333086967468,0.001
0.6928586959838867,0.7131745219230652,0.7882146239280701,0.6733333468437195,0.001
0.6818202137947083,0.7199805378913879,0.8661854863166809,0.6466666460037231,0.001
0.6769763231277466,0.7134175896644592,0.9386270046234131,0.5733333230018616,0.001
0.6723508834838867,0.7209528684616089,0.7208859324455261,0.7066666483879089,0.001
0.6612970232963562,0.7241128087043762,0.7725069522857666,0.6800000071525574,0.001
0.6622851490974426,0.7288526892662048,0.8557083010673523,0.5799999833106995,0.001
0.6528564691543579,0.7264219522476196,0.7355413436889648,0.7133333086967468,0.001
0.6465373039245605,0.7318910956382751,0.7769731283187866,0.699999988079071,0.001
0.6404092907905579,0.7342002987861633,0.7331390380859375,0.753333330154419,0.001
0.6434961557388306,0.7400340437889099,0.8489822745323181,0.6733333468437195,0.001
0.6345970034599304,0.7421001195907593,0.994801938533783,0.5799999833106995,0.001
0.626714825630188,0.7411278486251831,0.779797375202179,0.699999988079071,0.001
0.6252780556678772,0.7435585856437683,0.6968856453895569,0.7400000095367432,0.001
0.6212363243103027,0.7474477291107178,0.8018344044685364,0.6866666674613953,0.001
0.6196148991584778,0.7421001195907593,0.8501381874084473,0.6666666865348816,0.001
0.6104782819747925,0.7495138645172119,0.7304203510284424,0.7066666483879089,0.001
0.6097186803817749,0.7531599402427673,0.7349639534950256,0.7333333492279053,0.001
0.6073710918426514,0.7486631274223328,0.7367786765098572,0.7266666889190674,0.001
0.602971613407135,0.7514584064483643,0.7347888946533203,0.7133333086967468,0.001
0.595706045627594,0.7581429481506348,0.7365644574165344,0.699999988079071,0.001
0.5944907665252686,0.759236752986908,0.746110200881958,0.7266666889190674,0.001
0.5889295935630798,0.7564414143562317,0.7809866666793823,0.6800000071525574,0.001
0.5910875797271729,0.759722888469696,0.7940664887428284,0.6933333277702332,0.001
0.5845819711685181,0.7632474303245544,0.7201511859893799,0.653333306312561,0.001
0.5826291441917419,0.7649489641189575,0.748441219329834,0.7133333086967468,0.001
0.5765510201454163,0.7621536254882812,0.8006848692893982,0.6733333468437195,0.001
0.568972110748291,0.7709042429924011,0.7355945706367493,0.6866666674613953,0.001
0.5663775205612183,0.7736995816230774,0.7048250436782837,0.699999988079071,0.001
0.5621221661567688,0.7732134461402893,0.7427194118499756,0.6933333277702332,0.001
