precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7643345216874629,0.74,0.6290476190476191,0.7272727272727273,0.64,0.7352941176470589,1.0,0.7058823529411765,0.34285714285714286,0.8888888888888888,0.5333333333333333,4314.343223810196
