loss,accuracy,val_loss,val_accuracy,lr
0.46659231185913086,0.8444406390190125,0.5734581351280212,0.7739130258560181,0.001
0.3275868892669678,0.8811032772064209,0.6331430673599243,0.739130437374115,0.001
0.2793092131614685,0.8937810659408569,0.44631919264793396,0.8086956739425659,0.001
0.2574554979801178,0.901319146156311,0.38274165987968445,0.834782600402832,0.001
0.23660439252853394,0.9073153734207153,0.29948240518569946,0.886956512928009,0.001
0.22815698385238647,0.912283718585968,0.30850332975387573,0.886956512928009,0.001
0.21683962643146515,0.9150248169898987,0.28625252842903137,0.8782608509063721,0.001
0.2086508870124817,0.9170807003974915,0.27315059304237366,0.886956512928009,0.001
0.20508570969104767,0.9242761731147766,0.26380589604377747,0.9217391014099121,0.001
0.20040230453014374,0.9254754185676575,0.27002447843551636,0.895652174949646,0.001
0.19607622921466827,0.9265033602714539,0.2538837194442749,0.904347836971283,0.001
0.19064810872077942,0.9295871257781982,0.3153786361217499,0.8782608509063721,0.001
0.1905895620584488,0.9266746640205383,0.18450291454792023,0.939130425453186,0.001
0.18443773686885834,0.9283878803253174,0.1685100793838501,0.95652174949646,0.001
0.18229706585407257,0.9271886348724365,0.2913827896118164,0.8695651888847351,0.001
0.18454661965370178,0.9287304878234863,0.20177243649959564,0.9304347634315491,0.001
0.18262024223804474,0.9323282241821289,0.260275661945343,0.8782608509063721,0.001
0.1730072796344757,0.9354120492935181,0.2378469556570053,0.895652174949646,0.001
0.17176304757595062,0.9330135583877563,0.19989286363124847,0.9304347634315491,0.001
0.17021729052066803,0.9326708912849426,0.22882886230945587,0.9304347634315491,0.001
0.16870421171188354,0.9364399313926697,0.28526535630226135,0.886956512928009,0.001
0.16479472815990448,0.9376391768455505,0.1875220239162445,0.9304347634315491,0.001
0.16686691343784332,0.9352406859397888,0.16481904685497284,0.939130425453186,0.001
0.16688847541809082,0.9367825984954834,0.16619686782360077,0.947826087474823,0.001
0.16185066103935242,0.9350693821907043,0.19380046427249908,0.9217391014099121,0.001
0.16229619085788727,0.9372965693473816,0.22809579968452454,0.904347836971283,0.001
0.15683132410049438,0.9393523931503296,0.3076661229133606,0.904347836971283,0.001
0.15829585492610931,0.9402090311050415,0.21628069877624512,0.939130425453186,0.001
0.1576082855463028,0.9384958148002625,0.2006363570690155,0.9130434989929199,0.001
0.1518448442220688,0.942093551158905,0.235816091299057,0.9130434989929199,0.001
0.1537027359008789,0.9429501295089722,0.2327837347984314,0.9130434989929199,0.001
0.1535797268152237,0.9426075220108032,0.182743638753891,0.9304347634315491,0.001
0.14949381351470947,0.9415795803070068,0.17848141491413116,0.9217391014099121,0.001
0.14564093947410583,0.942436158657074,0.19287090003490448,0.939130425453186,0.001
0.14534319937229156,0.9419222474098206,0.16355890035629272,0.9304347634315491,0.001
0.1436806321144104,0.9407230019569397,0.22702611982822418,0.904347836971283,0.001
0.1378953903913498,0.9472331404685974,0.20875343680381775,0.9304347634315491,0.001
0.13978949189186096,0.9455199837684631,0.21381525695323944,0.9304347634315491,0.001
0.13977108895778656,0.9474045038223267,0.24525901675224304,0.9130434989929199,0.001
0.13859212398529053,0.9484323859214783,0.15597251057624817,0.947826087474823,0.001
0.13376371562480927,0.9499742984771729,0.19029100239276886,0.947826087474823,0.001
0.1364172399044037,0.9501456022262573,0.24332264065742493,0.9217391014099121,0.001
0.13411496579647064,0.9479184746742249,0.1934293657541275,0.939130425453186,0.001
0.13247369229793549,0.9491177201271057,0.31766822934150696,0.886956512928009,0.001
0.13135163486003876,0.9474045038223267,0.21752586960792542,0.947826087474823,0.001
0.13001374900341034,0.946719229221344,0.26291555166244507,0.9217391014099121,0.001
0.12110386043787003,0.9540860056877136,0.29072728753089905,0.904347836971283,0.001
0.12667100131511688,0.950488269329071,0.19242949783802032,0.9130434989929199,0.001
0.12322305142879486,0.952544093132019,0.264089971780777,0.904347836971283,0.001
0.12038524448871613,0.9540860056877136,0.24390184879302979,0.9217391014099121,0.001
0.12012036889791489,0.9547712802886963,0.17642533779144287,0.9217391014099121,0.001
0.11991257220506668,0.9528867602348328,0.21660402417182922,0.9304347634315491,0.001
0.11359959840774536,0.955456554889679,0.2157563865184784,0.9304347634315491,0.001
0.12088893353939056,0.952544093132019,0.2422417849302292,0.9217391014099121,0.001
0.11230683326721191,0.9561418294906616,0.2956238090991974,0.904347836971283,0.001
0.11127732694149017,0.9585403203964233,0.24338984489440918,0.9217391014099121,0.001
0.11376456171274185,0.9561418294906616,0.21565760672092438,0.9130434989929199,0.001
0.09094707667827606,0.9650505185127258,0.19166933000087738,0.947826087474823,0.0005
0.08950793743133545,0.9667637348175049,0.2073078155517578,0.9304347634315491,0.0005
0.08191877603530884,0.9696761965751648,0.23370128870010376,0.895652174949646,0.0005
0.08019380271434784,0.9698475003242493,0.22343410551548004,0.9217391014099121,0.0005
0.07877853512763977,0.9717320799827576,0.22664868831634521,0.9217391014099121,0.0005
0.08028038591146469,0.9710467457771301,0.22446709871292114,0.9304347634315491,0.0005
0.07638075947761536,0.9712181091308594,0.20592501759529114,0.9304347634315491,0.0005
0.07191513478755951,0.97395920753479,0.23282290995121002,0.904347836971283,0.0005
0.07403630763292313,0.9724173545837402,0.24846386909484863,0.9130434989929199,0.0005
0.07015034556388855,0.9731026291847229,0.2299257069826126,0.9217391014099121,0.0005
0.06736093014478683,0.97687166929245,0.261858195066452,0.9304347634315491,0.0005
0.06774575263261795,0.9756724238395691,0.20590712130069733,0.9304347634315491,0.0005
0.06364845484495163,0.9772143363952637,0.2679145336151123,0.9130434989929199,0.0005
0.06651972979307175,0.97687166929245,0.23050163686275482,0.939130425453186,0.0005
0.06348367035388947,0.9772143363952637,0.25281965732574463,0.904347836971283,0.0005
0.05799432471394539,0.9787561893463135,0.24739527702331543,0.9217391014099121,0.0005
0.05801860988140106,0.9799554347991943,0.23899175226688385,0.9217391014099121,0.0005
0.04404527693986893,0.9862943291664124,0.2768316864967346,0.904347836971283,0.00025
0.04570390284061432,0.9850950837135315,0.2431870400905609,0.9217391014099121,0.00025
0.043809324502944946,0.9864656329154968,0.30813559889793396,0.895652174949646,0.00025
0.04664280638098717,0.9856090545654297,0.2608834505081177,0.939130425453186,0.00025
0.04151441529393196,0.9873222708702087,0.28674963116645813,0.886956512928009,0.00025
0.038642991334199905,0.9886928200721741,0.2335863560438156,0.9304347634315491,0.00025
0.03842861205339432,0.9892067909240723,0.2635405361652374,0.9217391014099121,0.00025
0.03943919762969017,0.9871509075164795,0.25786909461021423,0.9304347634315491,0.00025
0.039030250161886215,0.9886928200721741,0.30556800961494446,0.9130434989929199,0.00025
0.03567839041352272,0.9895493984222412,0.28460970520973206,0.939130425453186,0.00025
0.03617769107222557,0.9890354871749878,0.29842865467071533,0.904347836971283,0.00025
0.03562919795513153,0.9873222708702087,0.26042070984840393,0.9304347634315491,0.00025
0.034058861434459686,0.9895493984222412,0.27026352286338806,0.939130425453186,0.00025
0.03217526897788048,0.9900633692741394,0.23872508108615875,0.9304347634315491,0.00025
0.029872464016079903,0.9907486438751221,0.2483125776052475,0.939130425453186,0.00025
0.03278438374400139,0.9904060363769531,0.2564290165901184,0.947826087474823,0.00025
