precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6027190003483107,0.6666666666666666,0.6457142857142857,0.6666666666666666,0.72,0.8194444444444444,0.7866666666666666,0.5454545454545454,0.34285714285714286,0.3793103448275862,0.7333333333333333,2201.0895071029663
