precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6287356649198755,0.6466666666666666,0.6385714285714286,0.7894736842105263,0.6,0.7532467532467533,0.7733333333333333,0.6111111111111112,0.3142857142857143,0.3611111111111111,0.8666666666666667,1512.5522720813751
