precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.6548487140336107,0.62,0.6385714285714286,0.9285714285714286,0.52,0.7605633802816901,0.72,0.6111111111111112,0.3142857142857143,0.3191489361702128,1.0,2239.967195034027
